monthyr,name,session,users,pageviews,streaming event
MAR2014,WXPN,265788,195223,631402,0
MAR2014,WFUV,256750,100248,542772,0
MAR2014,Colorado Public Radio,221799,98292,291308,0
MAR2014,KPLU,196055,133989,352281,0
MAR2014,ideastream,185680,107143,307536,0
MAR2014,St. Louis Public Radio,178854,126826,309952,0
MAR2014,Louisville Public Media,175104,112510,310000,0
MAR2014,Capital Public Radio,162487,86509,333141,0
MAR2014,Houston Public Media,160697,96044,331206,0
MAR2014,North Carolina Public Radio - WUNC,153008,103138,278649,0
MAR2014,WKSU,145642,91049,263238,0
MAR2014,WLRN,139394,107544,255987,0
MAR2014,KCUR,137208,93943,232200,0
MAR2014,NHPR,137203,91681,284362,0
MAR2014,Maine Public Broadcasting Network (MPBN),130246,73051,258499,0
MAR2014,WGBH,129711,101393,228934,0
MAR2014,KUSC,128580,52331,215676,0
MAR2014,WAMC Northeast Public Radio,125665,78763,255263,0
MAR2014,NET Radio,122407,87753,237765,0
MAR2014,WBGO,118159,48645,307369,0
MAR2014,WABE,109246,70143,208638,0
MAR2014,witf,104186,77399,194075,0
MAR2014,WNPR,103610,75280,209176,0
MAR2014,WUWM 89.7 FM - Milwaukee Public Radio,85345,59007,169849,0
MAR2014,KSTX,82518,53838,145151,0
MAR2014,KUNC,82169,55290,154224,0
MAR2014,WESA,77160,53028,134480,0
MAR2014,KUAZ-AM/FM,75136,46239,166342,0
MAR2014,Rhode Island Public Radio,74297,44901,139401,0
MAR2014,WUSF Public Media,74090,58078,130418,0
MAR2014,Nashville Public Radio,70634,38595,142219,0
MAR2014,KWSU,69659,47157,144050,0
MAR2014,Iowa Public Radio,69236,36514,137458,0
MAR2014,89.9 WWNO,68848,47824,131867,0
MAR2014,KUER,68580,39030,126600,0
MAR2014,WRTI,65803,30289,162270,0
MAR2014,WYPR -Your Public Radio,65304,39916,134453,0
MAR2014,WXXI Public Broadcasting,64237,44204,98224,0
MAR2014,Boise State Public Radio,61628,46538,116432,0
MAR2014,KALW,61442,42319,126477,0
MAR2014,West Virginia Public Broadcasting,60613,41333,121229,0
MAR2014,Capital Community Broadcasting,60012,37654,106763,0
MAR2014,Illinois Public Media,57419,24612,114693,0
MAR2014,WKAR,55228,38166,101556,0
MAR2014,WHRV FM,53675,24729,112552,0
MAR2014,Nevada Public Radio,52131,32061,101387,0
MAR2014,WFYI,52119,28326,123950,0
MAR2014,WRVO Public Media,50859,28134,95373,0
MAR2014,Cincinnati Public Radio,47509,30413,87147,0
MAR2014,WQED Multimedia,47015,30405,142055,0
MAR2014,WYSO,46949,36917,83644,0
MAR2014,Jefferson Public Radio,46027,20224,107103,0
MAR2014,WUFT-FM,44848,33624,71636,0
MAR2014,New England Public Radio,44633,29484,81462,0
MAR2014,WNCW,44264,20123,104766,0
MAR2014,MTPR,41872,24012,85509,0
MAR2014,Wyoming Public Media,40071,24691,85395,0
MAR2014,WJCT,39231,32167,68029,0
MAR2014,Ozarks Public Radio,36390,29675,51819,0
MAR2014,WGCU,36371,23011,71667,0
MAR2014,WDAV Classical Public Radio,35222,18184,66141,0
MAR2014,WPSU,33704,23308,61960,0
MAR2014,WVTF & RADIO IQ,33530,19878,69150,0
MAR2014,WBHM 90.3 Birmingham,32866,31600,38201,0
MAR2014,WFDD,32240,22019,63231,0
MAR2014,South Carolina ETV Radio,31896,24301,34997,0
MAR2014,KMUW,30230,19425,60059,0
MAR2014,KUNM,30178,19111,65026,0
MAR2014,KDLG,29959,21450,57700,0
MAR2014,northern public radio,29813,18892,56429,0
MAR2014,WBFO,29344,24657,51345,0
MAR2014,KLCC,28799,15660,58852,0
MAR2014,KGOU,28105,21266,55950,0
MAR2014,WKMS,27794,19394,60491,0
MAR2014,WNKU,27259,14047,62372,0
MAR2014,KWGS,27018,18145,53630,0
MAR2014,WEMU 89.1,26993,19577,52763,0
MAR2014,WSHU,26549,13996,53685,0
MAR2014,KBIA,26513,19943,53706,0
MAR2014,WMFE,25591,16442,39026,0
MAR2014,WFSU,24564,18416,45374,0
MAR2014,WSKG Public Media,23506,14198,51625,0
MAR2014,KNAU,22909,15282,39082,0
MAR2014,KUVO,21899,10719,52564,0
MAR2014,88.9 KETR,21484,16465,40966,0
MAR2014,WCLK,21265,11397,47787,0
MAR2014,WCBE,21131,14240,46111,0
MAR2014,WUWF,20267,14978,39373,0
MAR2014,KRCC,20097,10342,39219,0
MAR2014,KRWG,19746,13729,39614,0
MAR2014,WUIS,19746,13833,38966,0
MAR2014,WUKY,19637,13202,35850,0
MAR2014,KUAR,19574,13359,40724,0
MAR2014,WMRA,18797,9156,37637,0
MAR2014,KVPR,18598,13000,34590,0
MAR2014,KCBX,18218,10871,44340,0
MAR2014,WCQS,17862,7739,36170,0
MAR2014,KANW,17242,10764,30425,0
MAR2014,WGLT,15852,7585,33268,0
MAR2014,Interlochen Public Radio,15757,9778,29925,0
MAR2014,Alabama Public Radio,15741,12123,29877,0
MAR2014,WGTE Public Media,15702,9747,40298,0
MAR2014,NPRStations,14862,4037,445945,0
MAR2014,WKU Public Radio,14814,11080,27158,0
MAR2014,KOSU,14784,6816,28932,0
MAR2014,WHQR,14713,9490,31992,0
MAR2014,Utah Public Radio,14429,11012,27919,0
MAR2014,KAZU,14144,7739,27329,0
MAR2014,Hawaii Public Radio,13795,10981,26548,0
MAR2014,WBAA,13692,9206,24004,0
MAR2014,WRKF,13646,8104,27552,0
MAR2014,KIOS,13597,6776,25561,0
MAR2014,WEKU,13309,8778,23993,0
MAR2014,WUOT,13236,6025,29893,0
MAR2014,KAJX,13172,9794,23455,0
MAR2014,88.1 WVPE,12731,5195,19792,0
MAR2014,KUSP,12418,7372,21486,0
MAR2014,WCBU peoria public radio,12264,9128,23175,0
MAR2014,WMUK,12230,8830,27121,0
MAR2014,KRVS,12036,7364,27376,0
MAR2014,WMHT,11864,10274,18669,0
MAR2014,NIPR Northeast Indiana Public Radio,11443,7440,22089,0
MAR2014,WUTC,11026,7348,20251,0
MAR2014,WKNO,10965,6810,18699,0
MAR2014,Tri States Public Radio,10741,7650,23596,0
MAR2014,Digital Services,10385,7350,18862,0
MAR2014,NPR Berlin,10218,7884,18954,0
MAR2014,WAER Syracuse Public Media,9964,6948,22102,0
MAR2014,WVAS,9951,8696,15402,0
MAR2014,WUCF-FM,9929,7750,14165,0
MAR2014,High Plains Public Radio,9587,6744,17490,0
MAR2014,KSUT Four Corners,9453,4663,22589,0
MAR2014,Delmarva Public Radio,9441,7427,16689,0
MAR2014,WNMU,9409,6149,22114,0
MAR2014,KUAF 91.3 FM Fayetteville,9392,5971,16587,0
MAR2014,White Pine Community Broadcasting,9284,6657,21348,0
MAR2014,Red River Radio KDAQ,9242,6268,18664,0
MAR2014,KPCW 91.9FM,9112,5194,24275,0
MAR2014,WMKY,9032,7787,15580,0
MAR2014,KRCU,8751,7224,15644,0
MAR2014,WSIU Public Braodcasting,8401,6974,14929,0
MAR2014,WTEB,8396,5581,16338,0
MAR2014,KVNF,8254,4986,20317,0
MAR2014,KSFR,8206,5919,18330,0
MAR2014,Mississippi Public Broadcasting,8011,6427,15590,0
MAR2014,KUAC,7769,5455,17526,0
MAR2014,KTEP,7675,5823,14984,0
MAR2014,WMOT,7355,6377,13533,0
MAR2014,WDIY,6402,4281,15890,0
MAR2014,WFIT,5819,3510,14205,0
MAR2014,WQCS FM,5661,2838,12228,0
MAR2014,PECONIC PUBLIC BROADCASTING,5570,3486,14356,0
MAR2014,KAWC,5568,4542,9593,0
MAR2014,KBBI,5098,3479,9078,0
MAR2014,KTTZ,5055,3366,13845,0
MAR2014,KUNR Reno Public Radio,4577,2732,7666,0
MAR2014,WMNF Tampa,4424,2629,5695,0
MAR2014,KNBA/KBC,4413,2604,10248,0
MAR2014,KRCB,4387,3546,9599,0
MAR2014,KENW,4125,3210,11014,0
MAR2014,KCND,3956,3382,5928,0
MAR2014,Test Station,3597,1743,8854,0
MAR2014,KSJD,3522,2312,7648,0
MAR2014,WESM,3095,2152,6636,0
MAR2014,Interlochen Public Radio,3041,2280,5836,0
MAR2014,KACU,2913,2044,5084,0
MAR2014,KWIT,2664,2004,5638,0
MAR2014,KASU,2652,1835,4923,0
MAR2014,WDET,2478,2111,6787,0
MAR2014,KCCU,2162,1591,4452,0
MAR2014,WPRL,2154,1824,3540,0
MAR2014,WTMD,2017,1592,4304,0
MAR2014,PRNDI - NON STATION,1533,1134,3397,0
MAR2014,WCSU,1464,947,5795,0
MAR2014,North Country Public Radio,1331,1155,2549,0
MAR2014,WGVU,1217,1029,2637,0
MAR2014,89.9 WWNO,994,910,2206,0
MAR2014,WNIN,951,775,1583,0
MAR2014,WAPS,886,837,1072,0
MAR2014,WJSU,871,760,1981,0
MAR2014,KAMU,780,599,1919,0
MAR2014,WYSU,716,517,1298,0
MAR2014,WYEP,577,499,1215,0
MAR2014,WOUB,386,142,1505,0
MAR2014,WICN,296,225,621,0
MAR2014,WNTI,114,104,191,0
MAR2014,KDFC,40,38,46,0
MAR2014,WMNR,40,39,125,0
MAR2014,KMFA,9,9,14,0
MAR2014,Wisconsin Public Radio,5,2,20,0
MAR2014,88Nine RadioMilwaukee,4,4,4,0
MAR2014,89.9 WWNO,4,4,14,0
MAR2014,90.3 Birmingham,3,1,6,0
MAR2014,WXYZ,2,2,14,0
MAR2014,89.9 WWNO,1,1,11,0
MAR2014,Southern CaliforniaPublic Radio,1,1,1,0
MAR2014,WKU Public R adio,1,1,4,0
